"TreeID","Year","first_stage2_date","April_Days","Air_Temp","Air_Temp_Max","Air_Temp_Min","Grass_Temp","Rain_mm_Tot"
1161,2010,2010-04-14,13,9.7,14.1,1.7,26.2,0.7
1161,2012,2012-04-03,2,8.1,11.7,2.4,23.8,4
1161,2016,2016-04-27,26,8.7,12.4,2.5,22.5,1.4
1161,2018,2018-04-14,13,11.3,15.1,6.7,19,2.9
1161,2022,2022-04-08,7,8.9,15.4,3.2,12.3,0.7
1161,2024,2024-04-16,15,9.7,13.8,5.6,17.4,1.8
1162,2010,2010-04-14,13,9.7,14.1,1.7,26.2,0.7
1162,2012,2012-03-29,-3,8.1,11.7,2.4,23.8,4
1162,2013,2013-04-28,27,8,12.1,2.4,21.8,1.4
1162,2015,2015-04-11,10,9.9,15.2,2.6,26.6,0.7
1162,2016,2016-04-16,15,8.7,12.4,2.5,22.5,1.4
1162,2017,2017-04-08,7,10,14.4,2.2,25.3,0.1
1162,2018,2018-04-14,13,11.3,15.1,6.7,19,2.9
1162,2021,2021-04-13,12,6.7,13.3,0.1,14.4,0.4
1162,2022,2022-04-05,4,8.9,15.4,3.2,12.3,0.7
1162,2023,2023-04-19,18,8.8,13.3,2.9,18.2,2.9
1163,2010,2010-04-16,15,9.7,14.1,1.7,26.2,0.7
1163,2012,2012-04-03,2,8.1,11.7,2.4,23.8,4
1163,2013,2013-04-24,23,8,12.1,2.4,21.8,1.4
1163,2015,2015-04-14,13,9.9,15.2,2.6,26.6,0.7
1163,2016,2016-04-16,15,8.7,12.4,2.5,22.5,1.4
1163,2017,2017-04-08,7,10,14.4,2.2,25.3,0.1
1163,2018,2018-04-14,13,11.3,15.1,6.7,19,2.9
1163,2021,2021-04-29,28,6.7,13.3,0.1,14.4,0.4
1163,2022,2022-04-05,4,8.9,15.4,3.2,12.3,0.7
1163,2023,2023-04-19,18,8.8,13.3,2.9,18.2,2.9
1163,2024,2024-04-16,15,9.7,13.8,5.6,17.4,1.8
1164,2010,2010-04-30,29,9.7,14.1,1.7,26.2,0.7
1164,2012,2012-04-17,16,8.1,11.7,2.4,23.8,4
1165,2010,2010-04-16,15,9.7,14.1,1.7,26.2,0.7
1165,2012,2012-04-03,2,8.1,11.7,2.4,23.8,4
1165,2018,2018-04-17,16,11.3,15.1,6.7,19,2.9
1166,2010,2010-04-16,15,9.7,14.1,1.7,26.2,0.7
1166,2012,2012-04-21,20,8.1,11.7,2.4,23.8,4
1167,2016,2016-04-27,26,8.7,12.4,2.5,22.5,1.4
1167,2017,2017-04-17,16,10,14.4,2.2,25.3,0.1
1167,2018,2018-04-17,16,11.3,15.1,6.7,19,2.9
1167,2021,2021-04-29,28,6.7,13.3,0.1,14.4,0.4
1167,2022,2022-04-08,7,8.9,15.4,3.2,12.3,0.7
1167,2023,2023-04-19,18,8.8,13.3,2.9,18.2,2.9
1168,2010,2010-04-22,21,9.7,14.1,1.7,26.2,0.7
1168,2012,2012-04-21,20,8.1,11.7,2.4,23.8,4
1169,2009,2009-04-15,14,NA,NA,NA,NA,NA
1169,2011,2011-04-09,8,12.4,18.1,4.8,23.9,0
1169,2013,2013-05-04,33,8,12.1,2.4,21.8,1.4
1170,2009,2009-04-15,14,NA,NA,NA,NA,NA
1170,2011,2011-04-09,8,12.4,18.1,4.8,23.9,0
1170,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
1171,2009,2009-04-19,18,NA,NA,NA,NA,NA
1171,2011,2011-04-09,8,12.4,18.1,4.8,23.9,0
1171,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
1172,2009,2009-04-11,10,NA,NA,NA,NA,NA
1172,2011,2011-04-07,6,12.4,18.1,4.8,23.9,0
1172,2013,2013-04-28,27,8,12.1,2.4,21.8,1.4
1172,2016,2016-04-26,25,8.7,12.4,2.5,22.5,1.4
1172,2017,2017-04-13,12,10,14.4,2.2,25.3,0.1
1172,2018,2018-04-20,19,11.3,15.1,6.7,19,2.9
1172,2021,2021-04-27,26,6.7,13.3,0.1,14.4,0.4
1172,2022,2022-04-22,21,8.9,15.4,3.2,12.3,0.7
1172,2023,2023-04-18,17,8.8,13.3,2.9,18.2,2.9
1173,2009,2009-04-13,12,NA,NA,NA,NA,NA
1173,2011,2011-04-13,12,12.4,18.1,4.8,23.9,0
1173,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
1174,2009,2009-04-13,12,NA,NA,NA,NA,NA
1174,2011,2011-04-11,10,12.4,18.1,4.8,23.9,0
1174,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
1175,2009,2009-04-19,18,NA,NA,NA,NA,NA
1175,2011,2011-04-11,10,12.4,18.1,4.8,23.9,0
1175,2013,2013-05-06,35,8,12.1,2.4,21.8,1.4
1176,2009,2009-04-07,6,NA,NA,NA,NA,NA
1176,2011,2011-04-09,8,12.4,18.1,4.8,23.9,0
1176,2013,2013-04-28,27,8,12.1,2.4,21.8,1.4
1177,2009,2009-04-23,22,NA,NA,NA,NA,NA
1177,2010,2010-05-05,34,9.7,14.1,1.7,26.2,0.7
1177,2011,2011-04-23,22,12.4,18.1,4.8,23.9,0
1177,2012,2012-05-04,33,8.1,11.7,2.4,23.8,4
1177,2013,2013-05-04,33,8,12.1,2.4,21.8,1.4
1177,2015,2015-04-24,23,9.9,15.2,2.6,26.6,0.7
1177,2016,2016-04-22,21,8.7,12.4,2.5,22.5,1.4
1177,2017,2017-04-13,12,10,14.4,2.2,25.3,0.1
1177,2018,2018-04-23,22,11.3,15.1,6.7,19,2.9
1177,2021,2021-05-26,55,6.7,13.3,0.1,14.4,0.4
1177,2022,2022-04-28,27,8.9,15.4,3.2,12.3,0.7
1177,2023,2023-05-17,46,8.8,13.3,2.9,18.2,2.9
1178,2009,2009-04-09,8,NA,NA,NA,NA,NA
1178,2011,2011-04-09,8,12.4,18.1,4.8,23.9,0
1178,2013,2013-04-30,29,8,12.1,2.4,21.8,1.4
1179,2009,2009-04-13,12,NA,NA,NA,NA,NA
1179,2011,2011-04-11,10,12.4,18.1,4.8,23.9,0
1180,2009,2009-04-11,10,NA,NA,NA,NA,NA
1180,2011,2011-04-11,10,12.4,18.1,4.8,23.9,0
1180,2012,2012-04-12,11,8.1,11.7,2.4,23.8,4
1180,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
1180,2015,2015-04-13,12,9.9,15.2,2.6,26.6,0.7
1180,2016,2016-04-22,21,8.7,12.4,2.5,22.5,1.4
1180,2017,2017-04-06,5,10,14.4,2.2,25.3,0.1
1180,2018,2018-04-20,19,11.3,15.1,6.7,19,2.9
1180,2022,2022-04-11,10,8.9,15.4,3.2,12.3,0.7
1180,2023,2023-04-18,17,8.8,13.3,2.9,18.2,2.9
1180,2024,2024-04-12,11,9.7,13.8,5.6,17.4,1.8
1181,2009,2009-04-17,16,NA,NA,NA,NA,NA
1181,2011,2011-04-17,16,12.4,18.1,4.8,23.9,0
1181,2013,2013-05-08,37,8,12.1,2.4,21.8,1.4
1181,2016,2016-05-07,36,8.7,12.4,2.5,22.5,1.4
1181,2017,2017-04-27,26,10,14.4,2.2,25.3,0.1
1181,2018,2018-04-23,22,11.3,15.1,6.7,19,2.9
1181,2022,2022-04-20,19,8.9,15.4,3.2,12.3,0.7
1181,2023,2023-05-17,46,8.8,13.3,2.9,18.2,2.9
1181,2024,2024-04-18,17,9.7,13.8,5.6,17.4,1.8
1182,2009,2009-04-17,16,NA,NA,NA,NA,NA
1182,2011,2011-04-11,10,12.4,18.1,4.8,23.9,0
1182,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
1182,2016,2016-04-26,25,8.7,12.4,2.5,22.5,1.4
1182,2017,2017-04-13,12,10,14.4,2.2,25.3,0.1
1182,2018,2018-04-20,19,11.3,15.1,6.7,19,2.9
1182,2021,2021-05-03,32,6.7,13.3,0.1,14.4,0.4
1182,2022,2022-04-20,19,8.9,15.4,3.2,12.3,0.7
1182,2023,2023-04-28,27,8.8,13.3,2.9,18.2,2.9
1182,2024,2024-04-10,9,9.7,13.8,5.6,17.4,1.8
1183,2009,2009-04-21,20,NA,NA,NA,NA,NA
1183,2010,2010-04-29,28,9.7,14.1,1.7,26.2,0.7
1183,2011,2011-04-15,14,12.4,18.1,4.8,23.9,0
1183,2012,2012-05-16,45,8.1,11.7,2.4,23.8,4
1183,2013,2013-05-10,39,8,12.1,2.4,21.8,1.4
1184,2009,2009-04-13,12,NA,NA,NA,NA,NA
1184,2010,2010-04-27,26,9.7,14.1,1.7,26.2,0.7
1184,2011,2011-04-09,8,12.4,18.1,4.8,23.9,0
1184,2012,2012-04-06,5,8.1,11.7,2.4,23.8,4
1184,2013,2013-05-04,33,8,12.1,2.4,21.8,1.4
1184,2015,2015-04-18,17,9.9,15.2,2.6,26.6,0.7
1184,2016,2016-04-16,15,8.7,12.4,2.5,22.5,1.4
1184,2017,2017-04-10,9,10,14.4,2.2,25.3,0.1
1184,2018,2018-04-20,19,11.3,15.1,6.7,19,2.9
1184,2021,2021-05-03,32,6.7,13.3,0.1,14.4,0.4
1184,2022,2022-04-11,10,8.9,15.4,3.2,12.3,0.7
1184,2023,2023-04-28,27,8.8,13.3,2.9,18.2,2.9
1184,2024,2024-04-18,17,9.7,13.8,5.6,17.4,1.8
1185,2009,2009-04-15,14,NA,NA,NA,NA,NA
1185,2011,2011-04-13,12,12.4,18.1,4.8,23.9,0
1185,2013,2013-05-06,35,8,12.1,2.4,21.8,1.4
1186,2009,2009-04-17,16,NA,NA,NA,NA,NA
1186,2011,2011-04-11,10,12.4,18.1,4.8,23.9,0
1186,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
1187,2009,2009-04-15,14,NA,NA,NA,NA,NA
1187,2011,2011-04-11,10,12.4,18.1,4.8,23.9,0
1187,2013,2013-05-04,33,8,12.1,2.4,21.8,1.4
1187,2018,2018-04-20,19,11.3,15.1,6.7,19,2.9
1187,2022,2022-04-11,10,8.9,15.4,3.2,12.3,0.7
1187,2024,2024-04-12,11,9.7,13.8,5.6,17.4,1.8
1188,2009,2009-04-19,18,NA,NA,NA,NA,NA
1188,2011,2011-04-13,12,12.4,18.1,4.8,23.9,0
1188,2013,2013-05-04,33,8,12.1,2.4,21.8,1.4
1189,2009,2009-04-09,8,NA,NA,NA,NA,NA
1189,2011,2011-04-17,16,12.4,18.1,4.8,23.9,0
1189,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
1189,2016,2016-04-26,25,8.7,12.4,2.5,22.5,1.4
1189,2017,2017-04-13,12,10,14.4,2.2,25.3,0.1
1189,2018,2018-04-20,19,11.3,15.1,6.7,19,2.9
1189,2022,2022-04-11,10,8.9,15.4,3.2,12.3,0.7
1189,2023,2023-04-28,27,8.8,13.3,2.9,18.2,2.9
1189,2024,2024-04-18,17,9.7,13.8,5.6,17.4,1.8
1190,2009,2009-04-23,22,NA,NA,NA,NA,NA
1190,2011,2011-04-15,14,12.4,18.1,4.8,23.9,0
1190,2013,2013-05-06,35,8,12.1,2.4,21.8,1.4
1191,2009,2009-04-17,16,NA,NA,NA,NA,NA
1191,2011,2011-04-13,12,12.4,18.1,4.8,23.9,0
1191,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
1192,2009,2009-04-19,18,NA,NA,NA,NA,NA
1192,2011,2011-04-13,12,12.4,18.1,4.8,23.9,0
1193,2009,2009-04-17,16,NA,NA,NA,NA,NA
1193,2011,2011-04-11,10,12.4,18.1,4.8,23.9,0
1193,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
1193,2023,2023-04-28,27,8.8,13.3,2.9,18.2,2.9
1194,2009,2009-04-09,8,NA,NA,NA,NA,NA
1194,2011,2011-04-13,12,12.4,18.1,4.8,23.9,0
1194,2013,2013-05-04,33,8,12.1,2.4,21.8,1.4
1194,2018,2018-04-23,22,11.3,15.1,6.7,19,2.9
1194,2021,2021-05-26,55,6.7,13.3,0.1,14.4,0.4
1194,2022,2022-05-02,31,8.9,15.4,3.2,12.3,0.7
1194,2023,2023-05-17,46,8.8,13.3,2.9,18.2,2.9
1195,2009,2009-04-19,18,NA,NA,NA,NA,NA
1195,2011,2011-04-11,10,12.4,18.1,4.8,23.9,0
1195,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
1195,2016,2016-04-26,25,8.7,12.4,2.5,22.5,1.4
1195,2017,2017-04-13,12,10,14.4,2.2,25.3,0.1
1195,2018,2018-04-23,22,11.3,15.1,6.7,19,2.9
1195,2021,2021-04-27,26,6.7,13.3,0.1,14.4,0.4
1195,2022,2022-04-20,19,8.9,15.4,3.2,12.3,0.7
1195,2023,2023-04-18,17,8.8,13.3,2.9,18.2,2.9
1195,2024,2024-04-12,11,9.7,13.8,5.6,17.4,1.8
1196,2009,2009-04-21,20,NA,NA,NA,NA,NA
1196,2011,2011-04-11,10,12.4,18.1,4.8,23.9,0
1196,2013,2013-05-04,33,8,12.1,2.4,21.8,1.4
1196,2018,2018-04-23,22,11.3,15.1,6.7,19,2.9
1196,2021,2021-04-27,26,6.7,13.3,0.1,14.4,0.4
1196,2022,2022-04-11,10,8.9,15.4,3.2,12.3,0.7
1196,2023,2023-04-28,27,8.8,13.3,2.9,18.2,2.9
1196,2024,2024-04-12,11,9.7,13.8,5.6,17.4,1.8
1197,2009,2009-04-19,18,NA,NA,NA,NA,NA
1197,2011,2011-04-15,14,12.4,18.1,4.8,23.9,0
1197,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
1197,2016,2016-04-26,25,8.7,12.4,2.5,22.5,1.4
1197,2017,2017-04-13,12,10,14.4,2.2,25.3,0.1
1197,2018,2018-04-20,19,11.3,15.1,6.7,19,2.9
1197,2021,2021-05-03,32,6.7,13.3,0.1,14.4,0.4
1197,2022,2022-04-11,10,8.9,15.4,3.2,12.3,0.7
1197,2023,2023-04-28,27,8.8,13.3,2.9,18.2,2.9
1197,2024,2024-04-12,11,9.7,13.8,5.6,17.4,1.8
1198,2009,2009-04-13,12,NA,NA,NA,NA,NA
1198,2011,2011-04-11,10,12.4,18.1,4.8,23.9,0
1198,2013,2013-04-30,29,8,12.1,2.4,21.8,1.4
1198,2018,2018-04-23,22,11.3,15.1,6.7,19,2.9
1198,2022,2022-04-11,10,8.9,15.4,3.2,12.3,0.7
1198,2024,2024-04-12,11,9.7,13.8,5.6,17.4,1.8
1199,2009,2009-04-03,2,NA,NA,NA,NA,NA
1199,2011,2011-04-07,6,12.4,18.1,4.8,23.9,0
1199,2013,2013-04-26,25,8,12.1,2.4,21.8,1.4
1200,2009,2009-04-11,10,NA,NA,NA,NA,NA
1200,2011,2011-04-09,8,12.4,18.1,4.8,23.9,0
1200,2013,2013-04-30,29,8,12.1,2.4,21.8,1.4
1201,2009,2009-04-11,10,NA,NA,NA,NA,NA
1201,2011,2011-04-09,8,12.4,18.1,4.8,23.9,0
1201,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
1202,2009,2009-04-19,18,NA,NA,NA,NA,NA
1202,2011,2011-04-09,8,12.4,18.1,4.8,23.9,0
1202,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
1202,2018,2018-04-23,22,11.3,15.1,6.7,19,2.9
1202,2021,2021-05-03,32,6.7,13.3,0.1,14.4,0.4
1202,2023,2023-04-28,27,8.8,13.3,2.9,18.2,2.9
1202,2024,2024-04-11,10,9.7,13.8,5.6,17.4,1.8
1203,2009,2009-04-13,12,NA,NA,NA,NA,NA
1203,2010,2010-04-23,22,9.7,14.1,1.7,26.2,0.7
1203,2011,2011-04-09,8,12.4,18.1,4.8,23.9,0
1203,2012,2012-04-06,5,8.1,11.7,2.4,23.8,4
1203,2013,2013-05-04,33,8,12.1,2.4,21.8,1.4
1203,2015,2015-04-22,21,9.9,15.2,2.6,26.6,0.7
1203,2016,2016-04-14,13,8.7,12.4,2.5,22.5,1.4
1203,2017,2017-04-10,9,10,14.4,2.2,25.3,0.1
1203,2018,2018-04-20,19,11.3,15.1,6.7,19,2.9
1203,2021,2021-05-26,55,6.7,13.3,0.1,14.4,0.4
1203,2022,2022-04-11,10,8.9,15.4,3.2,12.3,0.7
1203,2023,2023-04-28,27,8.8,13.3,2.9,18.2,2.9
1203,2024,2024-04-11,10,9.7,13.8,5.6,17.4,1.8
1204,2009,2009-04-07,6,NA,NA,NA,NA,NA
1204,2011,2011-04-09,8,12.4,18.1,4.8,23.9,0
1204,2013,2013-05-08,37,8,12.1,2.4,21.8,1.4
1205,2009,2009-04-09,8,NA,NA,NA,NA,NA
1205,2010,2010-04-21,20,9.7,14.1,1.7,26.2,0.7
1205,2011,2011-04-09,8,12.4,18.1,4.8,23.9,0
1205,2012,2012-04-08,7,8.1,11.7,2.4,23.8,4
1205,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
1205,2015,2015-04-18,17,9.9,15.2,2.6,26.6,0.7
1205,2016,2016-04-14,13,8.7,12.4,2.5,22.5,1.4
1205,2017,2017-04-10,9,10,14.4,2.2,25.3,0.1
1205,2018,2018-04-20,19,11.3,15.1,6.7,19,2.9
1205,2021,2021-04-27,26,6.7,13.3,0.1,14.4,0.4
1205,2022,2022-04-22,21,8.9,15.4,3.2,12.3,0.7
1205,2023,2023-04-18,17,8.8,13.3,2.9,18.2,2.9
1205,2024,2024-04-11,10,9.7,13.8,5.6,17.4,1.8
1206,2009,2009-04-07,6,NA,NA,NA,NA,NA
1206,2011,2011-04-15,14,12.4,18.1,4.8,23.9,0
1206,2013,2013-04-28,27,8,12.1,2.4,21.8,1.4
1207,2009,2009-04-07,6,NA,NA,NA,NA,NA
1207,2011,2011-04-09,8,12.4,18.1,4.8,23.9,0
1207,2013,2013-04-30,29,8,12.1,2.4,21.8,1.4
1208,2009,2009-04-09,8,NA,NA,NA,NA,NA
1208,2010,2010-04-17,16,9.7,14.1,1.7,26.2,0.7
1208,2011,2011-04-07,6,12.4,18.1,4.8,23.9,0
1208,2012,2012-04-04,3,8.1,11.7,2.4,23.8,4
1208,2013,2013-04-28,27,8,12.1,2.4,21.8,1.4
1208,2015,2015-04-13,12,9.9,15.2,2.6,26.6,0.7
1208,2016,2016-04-14,13,8.7,12.4,2.5,22.5,1.4
1208,2017,2017-04-10,9,10,14.4,2.2,25.3,0.1
1208,2018,2018-04-16,15,11.3,15.1,6.7,19,2.9
1208,2021,2021-04-08,7,6.7,13.3,0.1,14.4,0.4
1208,2022,2022-04-07,6,8.9,15.4,3.2,12.3,0.7
1208,2023,2023-04-18,17,8.8,13.3,2.9,18.2,2.9
1208,2024,2024-04-11,10,9.7,13.8,5.6,17.4,1.8
1209,2009,2009-04-07,6,NA,NA,NA,NA,NA
1209,2011,2011-04-07,6,12.4,18.1,4.8,23.9,0
1209,2013,2013-04-28,27,8,12.1,2.4,21.8,1.4
1210,2009,2009-04-15,14,NA,NA,NA,NA,NA
1210,2011,2011-04-07,6,12.4,18.1,4.8,23.9,0
1210,2013,2013-05-04,33,8,12.1,2.4,21.8,1.4
1210,2018,2018-04-20,19,11.3,15.1,6.7,19,2.9
1210,2022,2022-04-11,10,8.9,15.4,3.2,12.3,0.7
1210,2023,2023-04-28,27,8.8,13.3,2.9,18.2,2.9
1210,2024,2024-04-11,10,9.7,13.8,5.6,17.4,1.8
1211,2009,2009-04-03,2,NA,NA,NA,NA,NA
1211,2010,2010-04-23,22,9.7,14.1,1.7,26.2,0.7
1211,2011,2011-04-07,6,12.4,18.1,4.8,23.9,0
1211,2012,2012-04-06,5,8.1,11.7,2.4,23.8,4
1211,2013,2013-04-28,27,8,12.1,2.4,21.8,1.4
1211,2015,2015-04-18,17,9.9,15.2,2.6,26.6,0.7
1211,2016,2016-04-14,13,8.7,12.4,2.5,22.5,1.4
1211,2017,2017-04-10,9,10,14.4,2.2,25.3,0.1
1211,2018,2018-04-20,19,11.3,15.1,6.7,19,2.9
1211,2021,2021-04-27,26,6.7,13.3,0.1,14.4,0.4
1211,2022,2022-04-11,10,8.9,15.4,3.2,12.3,0.7
1211,2023,2023-04-18,17,8.8,13.3,2.9,18.2,2.9
1211,2024,2024-04-11,10,9.7,13.8,5.6,17.4,1.8
1212,2009,2009-04-09,8,NA,NA,NA,NA,NA
1212,2011,2011-04-11,10,12.4,18.1,4.8,23.9,0
1212,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
1213,2009,2009-04-07,6,NA,NA,NA,NA,NA
1213,2011,2011-04-11,10,12.4,18.1,4.8,23.9,0
1213,2013,2013-04-28,27,8,12.1,2.4,21.8,1.4
1213,2018,2018-04-20,19,11.3,15.1,6.7,19,2.9
1213,2021,2021-04-21,20,6.7,13.3,0.1,14.4,0.4
1213,2022,2022-04-12,11,8.9,15.4,3.2,12.3,0.7
1213,2023,2023-04-18,17,8.8,13.3,2.9,18.2,2.9
1213,2024,2024-04-11,10,9.7,13.8,5.6,17.4,1.8
1214,2009,2009-04-17,16,NA,NA,NA,NA,NA
1214,2011,2011-04-09,8,12.4,18.1,4.8,23.9,0
1214,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
1215,2009,2009-04-07,6,NA,NA,NA,NA,NA
1215,2010,2010-04-21,20,9.7,14.1,1.7,26.2,0.7
1215,2011,2011-04-09,8,12.4,18.1,4.8,23.9,0
1215,2012,2012-04-04,3,8.1,11.7,2.4,23.8,4
1215,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
1215,2015,2015-04-18,17,9.9,15.2,2.6,26.6,0.7
1215,2016,2016-04-14,13,8.7,12.4,2.5,22.5,1.4
1215,2017,2017-04-10,9,10,14.4,2.2,25.3,0.1
1215,2018,2018-04-20,19,11.3,15.1,6.7,19,2.9
1215,2021,2021-04-21,20,6.7,13.3,0.1,14.4,0.4
1215,2022,2022-04-11,10,8.9,15.4,3.2,12.3,0.7
1215,2023,2023-04-18,17,8.8,13.3,2.9,18.2,2.9
1215,2024,2024-04-11,10,9.7,13.8,5.6,17.4,1.8
1216,2009,2009-04-15,14,NA,NA,NA,NA,NA
1216,2011,2011-04-09,8,12.4,18.1,4.8,23.9,0
1216,2013,2013-05-04,33,8,12.1,2.4,21.8,1.4
1216,2023,2023-04-28,27,8.8,13.3,2.9,18.2,2.9
1216,2024,2024-04-11,10,9.7,13.8,5.6,17.4,1.8
1217,2009,2009-04-19,18,NA,NA,NA,NA,NA
1217,2011,2011-04-19,18,12.4,18.1,4.8,23.9,0
1218,2009,2009-04-09,8,NA,NA,NA,NA,NA
1218,2011,2011-04-09,8,12.4,18.1,4.8,23.9,0
1218,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
1219,2009,2009-04-19,18,NA,NA,NA,NA,NA
1219,2011,2011-04-11,10,12.4,18.1,4.8,23.9,0
1219,2013,2013-05-04,33,8,12.1,2.4,21.8,1.4
1219,2023,2023-04-28,27,8.8,13.3,2.9,18.2,2.9
1219,2024,2024-04-11,10,9.7,13.8,5.6,17.4,1.8
1220,2009,2009-04-11,10,NA,NA,NA,NA,NA
1220,2011,2011-04-09,8,12.4,18.1,4.8,23.9,0
1220,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
1221,2009,2009-04-17,16,NA,NA,NA,NA,NA
1221,2011,2011-04-11,10,12.4,18.1,4.8,23.9,0
1221,2013,2013-05-04,33,8,12.1,2.4,21.8,1.4
1221,2022,2022-04-11,10,8.9,15.4,3.2,12.3,0.7
1221,2024,2024-04-11,10,9.7,13.8,5.6,17.4,1.8
1222,2009,2009-04-27,26,NA,NA,NA,NA,NA
1222,2011,2011-04-19,18,12.4,18.1,4.8,23.9,0
1222,2013,2013-05-14,43,8,12.1,2.4,21.8,1.4
1222,2018,2018-04-23,22,11.3,15.1,6.7,19,2.9
1222,2022,2022-04-20,19,8.9,15.4,3.2,12.3,0.7
1223,2009,2009-04-11,10,NA,NA,NA,NA,NA
1223,2011,2011-04-09,8,12.4,18.1,4.8,23.9,0
1223,2013,2013-04-30,29,8,12.1,2.4,21.8,1.4
1223,2018,2018-04-20,19,11.3,15.1,6.7,19,2.9
1223,2022,2022-04-11,10,8.9,15.4,3.2,12.3,0.7
1223,2024,2024-04-11,10,9.7,13.8,5.6,17.4,1.8
1224,2009,2009-04-17,16,NA,NA,NA,NA,NA
1224,2011,2011-04-07,6,12.4,18.1,4.8,23.9,0
1224,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
1225,2009,2009-04-17,16,NA,NA,NA,NA,NA
1225,2010,2010-04-27,26,9.7,14.1,1.7,26.2,0.7
1225,2011,2011-04-13,12,12.4,18.1,4.8,23.9,0
1225,2012,2012-04-30,29,8.1,11.7,2.4,23.8,4
1225,2013,2013-05-04,33,8,12.1,2.4,21.8,1.4
1225,2015,2015-04-18,17,9.9,15.2,2.6,26.6,0.7
1225,2016,2016-04-14,13,8.7,12.4,2.5,22.5,1.4
1225,2017,2017-04-18,17,10,14.4,2.2,25.3,0.1
1225,2018,2018-04-23,22,11.3,15.1,6.7,19,2.9
1225,2021,2021-05-26,55,6.7,13.3,0.1,14.4,0.4
1225,2022,2022-04-11,10,8.9,15.4,3.2,12.3,0.7
1226,2009,2009-04-15,14,NA,NA,NA,NA,NA
1226,2011,2011-04-11,10,12.4,18.1,4.8,23.9,0
1226,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
1226,2018,2018-04-20,19,11.3,15.1,6.7,19,2.9
1226,2022,2022-04-11,10,8.9,15.4,3.2,12.3,0.7
1226,2024,2024-04-11,10,9.7,13.8,5.6,17.4,1.8
1227,2009,2009-04-17,16,NA,NA,NA,NA,NA
1227,2011,2011-04-11,10,12.4,18.1,4.8,23.9,0
1227,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
1228,2009,2009-04-19,18,NA,NA,NA,NA,NA
1228,2013,2013-05-04,33,8,12.1,2.4,21.8,1.4
1228,2023,2023-04-28,27,8.8,13.3,2.9,18.2,2.9
1228,2024,2024-04-11,10,9.7,13.8,5.6,17.4,1.8
1229,2009,2009-04-11,10,NA,NA,NA,NA,NA
1229,2011,2011-04-11,10,12.4,18.1,4.8,23.9,0
1229,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
1229,2023,2023-04-28,27,8.8,13.3,2.9,18.2,2.9
1229,2024,2024-04-11,10,9.7,13.8,5.6,17.4,1.8
1230,2009,2009-04-19,18,NA,NA,NA,NA,NA
1230,2011,2011-04-15,14,12.4,18.1,4.8,23.9,0
1230,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
1230,2023,2023-05-17,46,8.8,13.3,2.9,18.2,2.9
1230,2024,2024-04-11,10,9.7,13.8,5.6,17.4,1.8
1231,2009,2009-04-21,20,NA,NA,NA,NA,NA
1231,2011,2011-04-17,16,12.4,18.1,4.8,23.9,0
1231,2013,2013-05-06,35,8,12.1,2.4,21.8,1.4
1232,2009,2009-04-11,10,NA,NA,NA,NA,NA
1232,2011,2011-04-09,8,12.4,18.1,4.8,23.9,0
1232,2013,2013-05-04,33,8,12.1,2.4,21.8,1.4
1232,2018,2018-04-20,19,11.3,15.1,6.7,19,2.9
1233,2009,2009-04-15,14,NA,NA,NA,NA,NA
1233,2011,2011-04-11,10,12.4,18.1,4.8,23.9,0
1233,2013,2013-04-30,29,8,12.1,2.4,21.8,1.4
1233,2023,2023-04-18,17,8.8,13.3,2.9,18.2,2.9
1233,2024,2024-04-11,10,9.7,13.8,5.6,17.4,1.8
1234,2009,2009-04-17,16,NA,NA,NA,NA,NA
1234,2010,2010-04-27,26,9.7,14.1,1.7,26.2,0.7
1234,2011,2011-04-23,22,12.4,18.1,4.8,23.9,0
1234,2012,2012-04-08,7,8.1,11.7,2.4,23.8,4
1234,2015,2015-04-26,25,9.9,15.2,2.6,26.6,0.7
1235,2009,2009-04-11,10,NA,NA,NA,NA,NA
1235,2011,2011-04-11,10,12.4,18.1,4.8,23.9,0
